,X1,X2,X3,age
79,6.524022360624049,5.040595203303987,5.399843942480986,101.07217918382352
80,4.555343714779282,2.182323734262017,3.2180883173131996,72.79569344835713
81,4.5984838621400055,6.940643161390296,3.562491017171419,58.877557328922464
82,5.373122781976568,7.509554440305978,4.095425087191257,45.15692982686697
83,5.820103294416513,9.879677647596786,4.921450068659511,69.33432148626963
84,5.3965994402535395,5.668658920748051,4.060750195799507,79.25992117648134
85,5.238017291614917,4.147913808862917,4.211124755007717,68.68257767931198
86,3.658675427421939,7.688283289857079,4.016527567305616,51.97356288587741
87,5.755127572641839,6.722211276713197,4.177187720275961,70.1044265367029
88,5.243642541982874,6.8419952313679175,2.8835299821152556,44.166665127019606
89,7.258967815823839,5.780661888758167,4.080927100973279,76.94319255436477
90,7.397835759803014,9.481015709981309,3.8134210064885337,58.8107071125431
91,5.370312834967888,7.108478149127171,3.9431755191141526,93.91882790819454
92,4.249430099819771,11.713976125022944,4.492336555936649,51.089563993958684
93,3.7225391850915552,9.333170095681513,3.319321858991114,54.1658709842432
94,5.846988708128226,7.977149388300631,3.9154919725953703,54.794406887868504
95,5.154680136697118,1.1176849781512281,3.7026381172264964,81.65878464725392
96,4.312292648857849,7.806957840886887,4.417302004974863,33.93238472524528
97,5.087193713668494,7.2608466109411784,4.78477065101559,85.52409507735582
98,3.7599983121037415,8.432855018410667,3.044574737626311,45.473210506249096
99,6.396064068144438,9.133326284121775,4.585910431102616,110.3815455138653
